,label,z1,z2,split
903,THS,5.676853179931641,1.9085876941680908,test
904,TSS,5.272359371185303,0.6969066262245178,test
905,CSW,5.822753429412842,-1.6612439155578613,test
906,TWH,2.156010627746582,5.13128662109375,test
907,TWS,4.485132217407227,1.822562336921692,test
908,THW,6.184621810913086,1.8236206769943237,test
909,CSS,4.482000350952148,3.1654856204986572,test
910,TSH,10.219770431518555,0.9137874841690063,test
911,CWH,2.987417697906494,2.989358425140381,test
912,CWS,1.4340088367462158,-1.6910158395767212,test
913,CWH,2.4395458698272705,3.1497597694396973,test
914,CWH,5.642299175262451,2.016901731491089,test
915,CSS,4.8583598136901855,1.559330940246582,test
916,TSS,2.1650209426879883,4.262199401855469,test
917,TSH,8.697222709655762,1.3786184787750244,test
918,TSS,5.57888126373291,6.179174900054932,test
919,TWH,6.141702175140381,2.996691942214966,test
920,TWH,0.3778790831565857,3.899303436279297,test
921,TSS,9.44186019897461,3.3131942749023438,test
922,TWW,3.724252223968506,1.2819409370422363,test
923,TSH,2.5948195457458496,1.7339518070220947,test
924,CWS,2.1250967979431152,1.2549980878829956,test
925,TSW,5.316612243652344,1.65119206905365,test
926,TWS,6.570240020751953,3.7201976776123047,test
927,CSS,0.41621726751327515,2.3879873752593994,test
928,THW,0.5520144104957581,4.294837951660156,test
929,TSS,3.3956661224365234,0.4202519357204437,test
930,TSH,3.6240792274475098,2.5744404792785645,test
931,CSS,4.334589958190918,3.617645502090454,test
932,CWS,4.399095058441162,1.5981614589691162,test
933,TWW,0.30357304215431213,1.6356486082077026,test
934,CWH,1.5897395610809326,1.5002845525741577,test
935,CSH,6.531725883483887,3.297456979751587,test
936,CHS,6.416273593902588,2.2206778526306152,test
937,THH,4.559160232543945,1.1264851093292236,test
938,CWH,1.758426547050476,1.0445215702056885,test
939,CSH,2.7258529663085938,2.852651596069336,test
940,CSW,-0.40921658277511597,7.058860778808594,test
941,CSS,5.666110038757324,6.611349105834961,test
942,CWH,0.8224314451217651,0.843732476234436,test
943,TSW,4.901520729064941,0.09059169888496399,test
944,TWW,5.509270191192627,3.2234458923339844,test
945,TSS,3.1454033851623535,3.8507044315338135,test
946,TSS,0.7200430631637573,2.4894018173217773,test
947,CWH,4.558811187744141,2.524808883666992,test
948,TWH,7.6899566650390625,3.7941434383392334,test
949,TSS,6.880213737487793,2.4359874725341797,test
950,TSH,1.0056889057159424,1.7730765342712402,test
951,CSS,3.229159116744995,0.2919160723686218,test
952,CSS,1.1025387048721313,0.6011142730712891,test
953,TSS,4.057331562042236,2.8870136737823486,test
954,TSS,7.9295244216918945,3.3195388317108154,test
955,TSH,2.4689931869506836,-1.9646430015563965,test
956,CSS,0.8697569370269775,1.9334611892700195,test
957,TSW,1.7644321918487549,4.0027923583984375,test
958,CWH,2.647021770477295,1.6395199298858643,test
959,CSS,2.539482593536377,3.155019760131836,test
960,THH,3.8049893379211426,1.9631476402282715,test
961,TSH,3.3217062950134277,2.2824301719665527,test
962,TSH,4.226687908172607,0.9321810007095337,test
963,TSH,0.3048420548439026,0.772725522518158,test
964,CSH,1.0067028999328613,2.020658016204834,test
965,TSH,3.20084810256958,3.888026714324951,test
966,THS,2.174246072769165,2.6814637184143066,test
967,TSS,6.979574203491211,-0.6307623386383057,test
968,CSS,2.892151355743408,1.2538220882415771,test
969,TSS,5.645570755004883,4.302145957946777,test
970,CSS,4.060673713684082,2.6915884017944336,test
971,CSH,5.602231025695801,5.697722911834717,test
972,CSH,1.718326449394226,1.5258779525756836,test
973,CSS,0.23819120228290558,6.1291375160217285,test
974,TWH,5.471553802490234,2.3427891731262207,test
975,CSH,4.381577491760254,1.0384528636932373,test
976,TSH,4.112748146057129,2.860100269317627,test
977,TSW,6.7709245681762695,3.5057179927825928,test
978,TWH,6.609429359436035,3.481083631515503,test
979,TSH,5.740609169006348,0.4379148483276367,test
980,CSS,4.45440673828125,2.091402530670166,test
981,TSS,4.251619815826416,3.038036584854126,test
982,CHS,3.9362473487854004,2.3266608715057373,test
983,TSS,5.385826587677002,2.231545925140381,test
984,CSS,5.93294620513916,-0.18294548988342285,test
985,CSH,4.445343971252441,2.471575975418091,test
986,CWH,1.8627947568893433,1.559046983718872,test
987,THS,8.58106803894043,4.353316307067871,test
988,CWH,3.0151631832122803,2.2335917949676514,test
989,CSW,4.41630744934082,1.1570953130722046,test
990,TSS,3.0423178672790527,3.841730833053589,test
991,THW,2.1937496662139893,0.665345311164856,test
992,THW,1.4099540710449219,2.289982557296753,test
993,CSS,5.206653594970703,-1.4703037738800049,test
994,CSS,1.8527512550354004,1.8949644565582275,test
995,TSS,2.7736897468566895,3.824849843978882,test
996,TWH,1.7207080125808716,1.7902904748916626,test
997,THW,2.114232301712036,3.597808837890625,test
998,CSH,3.6224582195281982,-0.4324672818183899,test
999,TSS,6.561064720153809,-0.3851308226585388,test
1000,TWH,3.8651351928710938,-1.286546230316162,test
1001,TWH,5.402966499328613,3.3049635887145996,test
1002,CSH,1.9287830591201782,0.08381575345993042,test
1003,TWH,4.540097236633301,1.222214698791504,test
1004,TSH,4.815004348754883,0.9835295677185059,test
1005,TSS,5.828189373016357,1.314145803451538,test
1006,THW,2.5493154525756836,4.28690242767334,test
1007,CSS,3.2537288665771484,0.3366759419441223,test
1008,THW,1.0150465965270996,2.7979605197906494,test
1009,CSH,3.327397584915161,1.7193230390548706,test
1010,CSS,4.818559169769287,0.5636497139930725,test
1011,CSS,5.841487884521484,-0.42130517959594727,test
1012,THW,5.724342346191406,0.5359694361686707,test
1013,CSS,4.612762451171875,6.00358772277832,test
1014,TWH,2.990870475769043,1.5305289030075073,test
1015,THS,4.492940902709961,0.07248067855834961,test
1016,CSS,1.9664604663848877,2.4853484630584717,test
1017,CSS,3.949174404144287,0.8418459892272949,test
1018,TWH,1.6792702674865723,1.9575650691986084,test
1019,THH,5.870475769042969,1.3566640615463257,test
1020,CSS,4.208340644836426,2.584710121154785,test
1021,TSW,5.374734878540039,1.1500884294509888,test
1022,TSS,6.439923286437988,2.989655017852783,test
1023,CSH,1.8767566680908203,3.9063215255737305,test
1024,TSS,2.568877696990967,1.6989949941635132,test
1025,CWS,4.972899436950684,1.9795019626617432,test
1026,TWS,6.66485595703125,3.692599058151245,test
1027,TWH,1.8503093719482422,-0.23326951265335083,test
1028,CSW,4.162336826324463,5.530855178833008,test
1029,CSS,2.3480536937713623,2.813432216644287,test
1030,TWH,1.6595832109451294,1.4062575101852417,test
1031,CSS,5.788214683532715,2.476959705352783,test
1032,THW,4.928556442260742,-0.5768930912017822,test
1033,TSH,3.486415386199951,2.4733893871307373,test
1034,CSW,2.550959825515747,-0.04494333267211914,test
1035,THS,5.8193535804748535,2.7655463218688965,test
1036,CSS,2.5180652141571045,3.309767723083496,test
1037,TSH,4.635703086853027,-0.2330818474292755,test
1038,CHS,2.510570526123047,0.7167225480079651,test
1039,CWH,1.2731977701187134,2.679269552230835,test
1040,CSS,1.587101936340332,2.7832016944885254,test
1041,CSH,6.788973808288574,0.5316022038459778,test
1042,THW,2.4137115478515625,4.794312477111816,test
1043,CWH,3.2213807106018066,0.6354984641075134,test
1044,CSS,5.167967796325684,3.517620801925659,test
1045,CSS,1.9177415370941162,1.7376344203948975,test
1046,CSS,2.6656718254089355,3.048459529876709,test
1047,TSH,8.327823638916016,0.3232539892196655,test
1048,TSH,5.428536415100098,4.446883678436279,test
1049,TSS,2.3651270866394043,3.0703420639038086,test
1050,TWH,3.0176429748535156,-1.5463489294052124,test
1051,TSH,3.964006185531616,5.360091209411621,test
1052,TSH,4.246518135070801,3.8100578784942627,test
1053,TSH,2.9305765628814697,0.45554542541503906,test
1054,TSS,3.7215778827667236,1.9459072351455688,test
1055,CSS,4.141517162322998,0.41953855752944946,test
1056,TSH,4.094676494598389,0.3357395529747009,test
1057,CSS,2.7217938899993896,3.297126293182373,test
1058,TSS,1.4204378128051758,2.7238917350769043,test
1059,THS,5.652825355529785,6.175693988800049,test
1060,CSS,4.4242963790893555,1.1647956371307373,test
1061,TSH,3.5053179264068604,0.2944687008857727,test
1062,CSS,3.8437929153442383,5.325586318969727,test
1063,TSH,2.1547536849975586,4.535130023956299,test
1064,CHS,2.0477476119995117,2.629786491394043,test
1065,CWH,0.6645804643630981,0.3305428624153137,test
1066,CWS,1.943798542022705,4.369549751281738,test
1067,TSH,2.1547539234161377,4.535129547119141,test
1068,TWH,2.3572299480438232,-1.325291633605957,test
1069,TSS,4.031241416931152,2.936166286468506,test
1070,TSH,2.3883752822875977,1.1892553567886353,test
1071,TWH,4.778278350830078,1.718080759048462,test
1072,CSS,3.5051774978637695,6.4289751052856445,test
1073,TWS,7.005768775939941,4.174880027770996,test
1074,TSS,1.6220020055770874,1.3947917222976685,test
1075,CWS,3.0113754272460938,5.559169769287109,test
1076,CWH,7.070796966552734,0.650311291217804,test
1077,CWS,7.112929344177246,3.1798226833343506,test
1078,CSS,5.799713611602783,2.1733269691467285,test
1079,TSH,4.585773468017578,1.7780338525772095,test
1080,TWH,3.5380547046661377,5.622814178466797,test
1081,TSS,2.5057997703552246,-0.7952682971954346,test
1082,CWS,3.7428665161132812,-1.4994723796844482,test
1083,CSS,4.136974334716797,-2.3874306678771973,test
1084,TSW,5.169284343719482,3.716665744781494,test
1085,TSS,6.20400857925415,2.324709177017212,test
1086,CSS,2.4364242553710938,6.5506744384765625,test
1087,THS,4.097494602203369,4.2980451583862305,test
1088,TWH,3.9174280166625977,2.7322025299072266,test
1089,TWH,5.466399192810059,2.1919972896575928,test
1090,TSS,3.64894437789917,3.158238649368286,test
1091,CSH,3.980992555618286,6.048912048339844,test
1092,CSH,1.288476824760437,2.123678684234619,test
1093,TSH,2.7886710166931152,3.4364969730377197,test
1094,CWH,5.020442008972168,3.693509578704834,test
1095,TSS,5.6929931640625,2.099107265472412,test
1096,CWS,1.1830761432647705,2.8863673210144043,test
1097,CSH,2.024291515350342,2.3243958950042725,test
1098,CHS,2.6974172592163086,5.006112098693848,test
1099,CSH,4.008042335510254,1.8176246881484985,test
1100,THW,7.807138442993164,-1.4110392332077026,test
1101,CWH,4.7330474853515625,3.4756364822387695,test
1102,TWH,0.9927679896354675,3.7395381927490234,test
1103,THW,4.956951141357422,3.1698219776153564,test
1104,CSS,2.065190315246582,-0.4740162491798401,test
1105,CSS,3.0773203372955322,1.552798867225647,test
1106,CSW,8.094232559204102,1.3140060901641846,test
1107,CSS,4.8089752197265625,-0.9795496463775635,test
1108,CSH,0.5445541143417358,-0.21239082515239716,test
1109,CSS,3.1300837993621826,4.322025299072266,test
1110,CSS,4.868454933166504,1.4783120155334473,test
1111,TWW,4.729049205780029,-0.4688373804092407,test
1112,TSW,5.632503509521484,0.9427736401557922,test
1113,TSS,3.477782726287842,6.304039478302002,test
1114,CWH,7.041402816772461,2.482880115509033,test
1115,CSH,1.2727153301239014,1.313039779663086,test
1116,CSW,3.1442880630493164,3.4758219718933105,test
1117,TSH,1.8769385814666748,4.084481239318848,test
1118,THS,3.86515212059021,4.008132457733154,test
1119,CSS,1.87809157371521,0.28436434268951416,test
1120,TWH,0.7537450194358826,3.587916851043701,test
1121,TSH,5.266659736633301,-0.4389912486076355,test
1122,CSS,3.0814123153686523,0.02036987990140915,test
1123,TWW,2.029742479324341,3.1892924308776855,test
1124,THS,4.109816074371338,5.22758150100708,test
1125,TSH,4.6348371505737305,-0.49266183376312256,test
1126,CSS,4.223998546600342,-0.031168818473815918,test
1127,CSH,2.210235834121704,1.2793421745300293,test
1128,TSH,1.4748101234436035,5.214374542236328,test
1129,TSS,8.30990982055664,1.3473024368286133,test
1130,THH,5.143048286437988,6.769141674041748,test
1131,CSS,3.3949992656707764,4.279882431030273,test
1132,THS,3.768536329269409,1.9715423583984375,test
1133,THH,4.579523086547852,1.6997814178466797,test
1134,TWH,4.621450424194336,-0.8750717639923096,test
1135,CSS,4.232395172119141,1.94210946559906,test
1136,CSS,4.004794597625732,3.3168344497680664,test
1137,CWS,5.754150390625,3.024500846862793,test
1138,CSS,5.413677215576172,1.108791708946228,test
1139,THS,5.746803283691406,1.6196413040161133,test
1140,CWS,5.018686294555664,1.5927722454071045,test
1141,CSH,6.376141548156738,-1.813502311706543,test
1142,CWH,1.9947655200958252,1.7662839889526367,test
1143,CSS,5.663652420043945,4.720329284667969,test
1144,CWH,1.2743616104125977,0.7057992219924927,test
1145,CSS,2.9250030517578125,1.203057050704956,test
1146,TWH,4.011731147766113,1.6501740217208862,test
1147,TSS,4.637310981750488,0.9541749954223633,test
1148,CSS,5.452658653259277,3.219151020050049,test
1149,CWH,5.549755096435547,2.526624917984009,test
1150,TSW,3.615947723388672,2.685274124145508,test
1151,TSH,3.3585169315338135,1.2993230819702148,test
1152,THW,1.7281734943389893,-0.18616056442260742,test
1153,TWS,3.3472650051116943,1.580276608467102,test
1154,CWS,5.7503204345703125,5.934113502502441,test
1155,CSS,1.0593807697296143,1.8971567153930664,test
1156,THS,7.397791862487793,0.2191542387008667,test
1157,TSW,4.494536399841309,0.946402907371521,test
1158,CSS,0.502902626991272,5.31739616394043,test
1159,THW,5.706194877624512,1.7674062252044678,test
1160,CWH,5.686540603637695,0.4118911027908325,test
1161,TWH,6.481178283691406,6.553229331970215,test
1162,CSS,3.7044756412506104,2.9213521480560303,test
1163,TWW,3.8656342029571533,3.237799644470215,test
1164,TSS,5.849888801574707,1.796514868736267,test
1165,TWS,2.2286739349365234,1.48172926902771,test
1166,TSS,3.565044403076172,2.6946310997009277,test
1167,CSH,-0.8234294652938843,5.66427755355835,test
1168,TWW,2.8499975204467773,2.853086471557617,test
1169,THS,1.2093188762664795,0.04827475547790527,test
1170,CWH,2.6857242584228516,1.515232801437378,test
1171,TSW,6.688043594360352,0.13714352250099182,test
1172,CSS,4.059175491333008,0.3200185298919678,test
1173,CWS,4.2335124015808105,1.2217152118682861,test
1174,TSS,3.5365500450134277,-1.2479517459869385,test
1175,TSW,4.566463470458984,2.084132671356201,test
1176,CSW,2.9156036376953125,1.4826964139938354,test
1177,TWH,6.0431413650512695,3.3845903873443604,test
1178,CSH,6.31131649017334,-0.3312816023826599,test
1179,CSS,4.393472671508789,4.437849998474121,test
1180,CWH,2.5036401748657227,2.525801420211792,test
1181,CSH,3.3684310913085938,2.399817943572998,test
1182,CSS,3.686408519744873,3.2307488918304443,test
1183,CSS,4.930046081542969,2.3638253211975098,test
1184,CSS,1.9015626907348633,-0.6316502690315247,test
1185,THS,4.337104797363281,4.471439361572266,test
1186,CSS,6.133129596710205,0.6571365594863892,test
1187,THS,4.033787727355957,4.9615325927734375,test
1188,CWH,5.373249530792236,3.3158819675445557,test
1189,THS,5.549232482910156,4.104475975036621,test
1190,CSS,5.725510120391846,8.671466827392578,test
1191,CSH,3.9525907039642334,3.7851734161376953,test
1192,CWH,1.588334560394287,3.5459232330322266,test
1193,THW,2.83701229095459,0.24245715141296387,test
1194,CSW,8.964345932006836,1.71358323097229,test
1195,TSH,5.594935894012451,2.020271062850952,test
1196,TWS,6.198766708374023,3.4647939205169678,test
1197,TSS,0.9645880460739136,2.4353668689727783,test
1198,THW,7.144957542419434,2.9416847229003906,test
1199,CSH,5.885051727294922,2.529693841934204,test
1200,CSS,2.4236977100372314,5.2741594314575195,test
1201,CSS,5.848981857299805,2.1687774658203125,test
1202,CSS,3.2488884925842285,2.659477472305298,test
1203,TSS,3.864443778991699,4.405168056488037,test
1204,TSS,4.287149429321289,2.4488790035247803,test
1205,THS,3.7153258323669434,3.920027017593384,test
1206,CWS,5.018964767456055,4.342597484588623,test
1207,TSS,4.166780471801758,2.2275257110595703,test
1208,TWH,4.827768325805664,6.321781158447266,test
1209,TSH,1.391353726387024,-0.7521636486053467,test
1210,CWH,3.9610705375671387,3.0157155990600586,test
1211,CSS,7.242965221405029,1.6333696842193604,test
1212,CSS,4.726035118103027,3.519652843475342,test
1213,TWW,2.205780506134033,0.19442355632781982,test
1214,TSS,2.772080659866333,2.90486741065979,test
1215,TSH,9.570340156555176,4.836650848388672,test
1216,CWH,1.1585338115692139,3.4242122173309326,test
1217,THW,9.396184921264648,6.630852222442627,test
1218,THS,5.639034748077393,0.1743602752685547,test
1219,TSW,6.063304901123047,4.17050313949585,test
1220,CSW,-0.3150302767753601,4.549716949462891,test
1221,CSS,1.8518290519714355,5.13469934463501,test
1222,TSS,2.041611671447754,3.2172844409942627,test
1223,CSS,5.092197895050049,3.1153340339660645,test
1224,CSS,2.3017098903656006,1.3497369289398193,test
1225,THS,3.0666050910949707,0.9082192182540894,test
1226,CSS,0.2987598776817322,2.8022916316986084,test
1227,CSW,2.2607340812683105,0.2669018507003784,test
1228,CSS,1.8775689601898193,3.483848810195923,test
1229,TSW,2.3987536430358887,3.359501361846924,test
1230,CHH,3.8030037879943848,2.0055885314941406,test
1231,THH,5.109307289123535,3.469691753387451,test
1232,THS,4.705831050872803,2.5319600105285645,test
1233,THW,3.5744900703430176,-0.7015091776847839,test
1234,CSH,4.970367908477783,1.4319803714752197,test
1235,TSH,5.213949203491211,-0.06305861473083496,test
1236,CWH,2.3180227279663086,1.4554023742675781,test
1237,THW,1.3986817598342896,2.3517467975616455,test
1238,THW,4.921350002288818,1.7471554279327393,test
1239,TSH,0.7410531044006348,4.594419002532959,test
1240,TWH,4.61351203918457,2.079070568084717,test
1241,TSW,5.6708831787109375,5.208005905151367,test
1242,TWW,1.3069360256195068,-0.9520776867866516,test
1243,TWW,4.226963043212891,5.548935890197754,test
1244,THS,4.890728950500488,2.385040283203125,test
1245,CSS,3.30216121673584,2.736497163772583,test
1246,CSS,0.36415356397628784,3.543576240539551,test
1247,CSH,1.8195205926895142,1.063413381576538,test
1248,TSH,5.266660213470459,-0.4389907717704773,test
1249,THW,0.6764506101608276,3.0881896018981934,test
1250,THH,2.5600249767303467,3.9456915855407715,test
1251,THW,5.368797779083252,-0.52189040184021,test
1252,TSH,5.170475959777832,3.2465686798095703,test
1253,THS,7.78024959564209,-2.214869976043701,test
1254,CWH,6.214590549468994,3.8354878425598145,test
1255,TSS,1.4375417232513428,2.4456911087036133,test
1256,TSW,3.8903231620788574,2.115846633911133,test
1257,TSS,6.03752326965332,1.3472723960876465,test
1258,CHS,0.930509090423584,4.160697937011719,test
1259,TSW,0.9163869619369507,1.9687285423278809,test
1260,TSH,5.242005825042725,1.4700368642807007,test
1261,TSS,3.6369757652282715,-0.21121931076049805,test
1262,CWH,6.498044967651367,1.6409358978271484,test
1263,THS,3.318885326385498,4.001074314117432,test
1264,TSS,4.28731632232666,0.250499963760376,test
1265,CHW,0.721636176109314,0.7943222522735596,test
1266,CSS,1.5014004707336426,7.907015800476074,test
1267,TSH,-0.09913435578346252,6.787580966949463,test
1268,CSS,5.20831298828125,1.7975711822509766,test
1269,TSH,8.557477951049805,-1.6467487812042236,test
1270,THH,2.7708580493927,2.722634792327881,test
1271,CSS,2.5289199352264404,1.8862693309783936,test
1272,CHS,2.6974174976348877,5.006112098693848,test
1273,CWS,0.8726131319999695,0.641575038433075,test
1274,CWH,4.282666206359863,2.5326967239379883,test
1275,TSS,5.132542133331299,2.196044921875,test
1276,CWS,1.2806233167648315,3.9167704582214355,test
1277,CSS,3.3360185623168945,-0.1005408763885498,test
1278,CHS,2.8935723304748535,2.1879758834838867,test
1279,TSS,8.532471656799316,2.4280383586883545,test
1280,CWS,2.7341527938842773,-1.224777340888977,test
1281,CSS,2.1309151649475098,6.1206278800964355,test
1282,CSS,4.981391906738281,2.171959400177002,test
1283,CSH,1.5596380233764648,0.6229113340377808,test
1284,CSS,4.663943767547607,-0.20242208242416382,test
1285,THS,2.5267133712768555,1.1798186302185059,test
1286,CSS,1.7799758911132812,-1.3638865947723389,test
1287,CWH,5.2145233154296875,5.862257957458496,test
1288,THS,1.2720705270767212,3.34598708152771,test
1289,THW,4.561792373657227,0.4155994653701782,test
1290,CSS,1.2938646078109741,2.3474154472351074,test
1291,TSS,1.3040480613708496,1.253373622894287,test
1292,CSH,2.7667083740234375,1.0764635801315308,test
1293,CWS,5.478341102600098,2.337031364440918,test
1294,CSW,3.4133074283599854,2.632253646850586,test
1295,THS,0.3347640931606293,3.513115167617798,test
1296,CSS,0.7185938954353333,4.715028762817383,test
1297,CSS,4.800310134887695,0.30122971534729004,test
1298,CSH,4.062698841094971,0.11687016487121582,test
1299,CWH,1.8442350625991821,0.10022377967834473,test
1300,TSS,4.423583030700684,-0.9022517204284668,test
1301,CWS,5.063630104064941,2.2971057891845703,test
1302,TSS,2.6746556758880615,1.668851613998413,test
1303,CSH,5.788968086242676,1.791325330734253,test
1304,TWH,1.7476980686187744,5.288159370422363,test
1305,CSS,2.8947815895080566,0.9759742021560669,test
1306,CSH,2.261784076690674,2.3167295455932617,test
1307,CSS,2.162100315093994,0.2912416458129883,test
1308,CSH,4.7402143478393555,1.3087332248687744,test
1309,THH,4.0431365966796875,3.784435510635376,test
1310,THW,3.0462708473205566,0.8164751529693604,test
1311,TWW,2.910346746444702,-0.10578510165214539,test
1312,THS,5.480347633361816,2.631481170654297,test
1313,TWH,2.8747775554656982,5.488677024841309,test
1314,CWH,1.766081690788269,1.6836738586425781,test
1315,CSS,2.1632328033447266,5.884782314300537,test
1316,CWH,4.598826885223389,2.729520797729492,test
1317,THW,2.2594552040100098,3.167171001434326,test
1318,TSS,4.656933307647705,3.297987461090088,test
1319,TSH,6.532205104827881,-1.321104884147644,test
1320,CSS,4.1619954109191895,1.5816351175308228,test
1321,TSH,1.614219307899475,0.17189234495162964,test
1322,TSS,2.7720468044281006,4.336705684661865,test
1323,TSS,4.348389148712158,1.4831464290618896,test
1324,TSH,5.7526397705078125,3.2395050525665283,test
1325,CWS,3.2212626934051514,4.976247310638428,test
1326,TSH,5.106316566467285,-0.2803369164466858,test
1327,CSS,3.898674726486206,0.9583616852760315,test
1328,THW,3.95086669921875,2.02056884765625,test
1329,CSS,2.4944894313812256,0.5716608166694641,test
1330,TWH,1.5630576610565186,1.9071900844573975,test
1331,THS,4.194601535797119,0.697517991065979,test
1332,CHH,1.6610409021377563,7.293190956115723,test
1333,CSH,7.685978412628174,0.420041561126709,test
1334,CWS,2.3114261627197266,4.943794250488281,test
1335,CSW,3.440439462661743,1.1955506801605225,test
1336,CWS,2.104038953781128,0.8478012084960938,test
1337,CSS,4.646196365356445,4.762777328491211,test
1338,THW,2.627912759780884,0.2855692505836487,test
1339,THW,4.864288806915283,1.7406163215637207,test
1340,TSH,4.81356954574585,5.01825475692749,test
1341,CSW,2.206446647644043,2.2370121479034424,test
1342,THW,3.8928797245025635,2.8947830200195312,test
1343,THW,4.184826850891113,0.865683376789093,test
1344,CWH,5.2771525382995605,-0.133717343211174,test
1345,TWH,3.642324924468994,5.6065168380737305,test
1346,CSW,3.180504083633423,1.748347282409668,test
1347,TSH,3.326829433441162,1.5139286518096924,test
1348,CSS,5.753087520599365,0.6284312009811401,test
1349,TSH,1.7692774534225464,1.8403451442718506,test
1350,TWH,1.3843774795532227,2.788930654525757,test
1351,TSH,4.175698280334473,0.909426748752594,test
1352,TSH,3.708730936050415,2.1013131141662598,test
1353,TWS,-0.04963725805282593,2.459074020385742,test
1354,CSS,2.440807342529297,2.9009780883789062,test
1355,TSW,3.8949432373046875,1.6120209693908691,test
1356,CWH,5.253589153289795,4.75848388671875,test
1357,TWW,2.1981425285339355,1.0661565065383911,test
1358,TSS,3.2060813903808594,5.740001201629639,test
1359,THW,6.501346588134766,1.257875919342041,test
1360,TSH,5.356122016906738,4.948299407958984,test
1361,TSW,4.167686939239502,6.372743606567383,test
1362,TSH,3.535661220550537,-1.3906817436218262,test
1363,TSS,5.959208965301514,3.4985618591308594,test
1364,CSS,1.50246000289917,1.643639326095581,test
1365,THH,2.269792079925537,2.5937862396240234,test
1366,THW,5.043867588043213,1.0843887329101562,test
1367,THW,3.7336831092834473,2.294382095336914,test
1368,CWS,6.912984848022461,3.3067924976348877,test
1369,CSW,7.7131757736206055,1.4651927947998047,test
1370,CWH,2.5386619567871094,0.9108685851097107,test
1371,TSS,2.7447562217712402,1.3847107887268066,test
1372,TSS,7.498624801635742,5.873284339904785,test
1373,TSW,7.419294834136963,0.14871788024902344,test
1374,CHH,0.1337382197380066,3.5837934017181396,test
1375,CSS,1.3725709915161133,3.382697105407715,test
1376,CSH,0.5326600670814514,0.9771516919136047,test
1377,CSW,4.594205379486084,0.7373342514038086,test
1378,THW,2.9124979972839355,-0.2275254726409912,test
1379,TWH,3.142498254776001,-0.2940678596496582,test
1380,CSS,2.1764376163482666,2.0505154132843018,test
1381,TWH,3.4432694911956787,2.6831154823303223,test
1382,CWS,1.1600167751312256,2.180389642715454,test
1383,TSS,4.484193801879883,4.092565059661865,test
1384,TSW,5.118246078491211,4.577012538909912,test
1385,CSW,4.155330181121826,-0.6541591882705688,test
1386,CWH,5.362886905670166,1.3992100954055786,test
1387,THW,1.8899866342544556,1.8661319017410278,test
1388,TWW,1.6865224838256836,-0.030085384845733643,test
1389,TSH,3.8420915603637695,-1.4430153369903564,test
1390,CSW,3.3968658447265625,3.080692768096924,test
1391,THW,4.260811805725098,3.0519368648529053,test
1392,CSH,2.403132915496826,3.448826313018799,test
1393,CSS,2.3938515186309814,3.400050163269043,test
1394,TSH,0.9408082962036133,-1.47800874710083,test
1395,CSH,4.309423923492432,5.421060562133789,test
1396,CSH,5.733151912689209,3.4998385906219482,test
1397,TWH,7.269611358642578,1.0465378761291504,test
1398,CSS,2.6633238792419434,1.9486377239227295,test
1399,CSW,2.044769763946533,3.3174924850463867,test
1400,CSW,7.411687850952148,2.453989028930664,test
1401,TWH,5.744550704956055,2.4871630668640137,test
1402,CWH,6.441171646118164,1.0446009635925293,test
1403,TSH,6.558332443237305,4.885181427001953,test
1404,TWH,6.250948905944824,3.9701483249664307,test
1405,TSS,8.609189987182617,0.5512850284576416,test
1406,THS,2.5267133712768555,1.1798183917999268,test
1407,TSS,0.48334068059921265,3.3627216815948486,test
1408,TWH,5.509594440460205,1.4439823627471924,test
1409,TSS,3.344970464706421,3.5573463439941406,test
1410,CWS,2.653315544128418,2.8695034980773926,test
1411,CSH,4.904923915863037,6.689273357391357,test
1412,TSS,4.842337608337402,1.9000293016433716,test
1413,TSH,6.728610038757324,1.2033497095108032,test
1414,TWS,3.484774112701416,1.3069205284118652,test
1415,THW,5.037378311157227,0.911105215549469,test
1416,TSS,3.026630163192749,-0.3120342493057251,test
1417,TSS,2.152756929397583,3.045130729675293,test
1418,TSS,6.614414215087891,1.4488263130187988,test
1419,TSH,8.090360641479492,3.947014570236206,test
1420,THS,1.5440857410430908,1.1042286157608032,test
1421,TSH,4.780932903289795,3.0403501987457275,test
1422,TSW,5.565174102783203,2.3315224647521973,test
1423,CSS,4.466072082519531,-1.6781102418899536,test
1424,THW,4.455158233642578,0.7680105566978455,test
1425,TSH,3.741732120513916,2.8499441146850586,test
1426,CSS,1.7036314010620117,-0.5158507823944092,test
1427,CSH,1.9852378368377686,1.1648765802383423,test
1428,THS,3.1381707191467285,0.39554715156555176,test
1429,CHW,3.3712403774261475,0.05521663278341293,test
1430,TSS,5.382622718811035,4.494100570678711,test
1431,TSH,5.148006439208984,2.243438720703125,test
1432,THW,5.8181376457214355,0.0731041207909584,test
1433,CSS,3.9036035537719727,3.604238986968994,test
1434,CSW,1.5764787197113037,2.810471534729004,test
1435,THW,1.5755236148834229,-0.5782849788665771,test
1436,CSS,5.717509746551514,5.331587314605713,test
1437,CSS,1.6349824666976929,0.25539976358413696,test
1438,CWS,2.653315544128418,2.8695034980773926,test
1439,TSH,4.714146614074707,-0.30944162607192993,test
1440,CSH,2.8954193592071533,1.3577992916107178,test
1441,TWH,6.942426681518555,4.236686706542969,test
1442,TWH,4.8714423179626465,3.3129332065582275,test
1443,CSS,6.912227630615234,1.3932733535766602,test
